movieId,title,genres
1248,Hannibal Rising,Crime|Drama|Thriller
12220,The Story of Us,Comedy|Drama|Romance
72710,The Host,Action|Adventure|Romance|Science Fiction|Thriller
10782,Basic,Action|Drama|Mystery|Thriller|Crime
9573,Blood Work,Crime|Drama|Mystery|Thriller
4959,The International,Drama|Thriller|Crime
10061,Escape from L.A.,Action|Adventure|Science Fiction|Thriller
10386,The Iron Giant,Adventure|Animation|Family|Fantasy|Science Fiction
421,The Life Aquatic with Steve Zissou,Adventure|Comedy|Drama
316152,Free State of Jones,War|Action|Drama|History|Thriller
11615,The Life of David Gale,Drama|Thriller|Crime
13498,Man of the House,Comedy|Action
241554,Run All Night,Action|Crime|Drama|Mystery|Thriller
2252,Eastern Promises,Thriller|Crime|Mystery
11968,Into the Blue,Action|Thriller|Adventure|Crime
10047,The Messenger: The Story of Joan of Arc,Adventure|Drama|Action|History|War
38319,Your Highness,Comedy
69668,Dream House,Drama|Thriller|Mystery
9770,Mad City,Action|Drama|Thriller
11212,Baby's Day Out,Action|Adventure|Comedy|Family
10533,The Scarlet Letter,Drama|History|Romance
38363,Fair Game,Drama|Thriller
9923,Domino,Action|Crime
11863,Jade,Action|Thriller|Mystery|Romance
18501,Gamer,Action|Thriller|Science Fiction
109491,Beautiful Creatures,Fantasy|Drama|Romance
9275,Death to Smoochy,Comedy|Crime|Drama|Thriller
329833,Zoolander 2,Comedy
12634,The Big Bounce,Comedy|Crime
10416,What Planet Are You From?,Comedy|Drama|Romance|Science Fiction
47327,Drive Angry,Fantasy|Thriller|Action|Crime
15268,Street Fighter: The Legend of Chun-Li,Action|Adventure|Science Fiction|Thriller
10796,The One,Action|Science Fiction|Thriller
9548,The Adventures of Ford Fairlane,Action|Comedy|Thriller|Crime|Mystery
18947,The Boat That Rocked,Drama|Comedy
1900,Traffic,Thriller|Drama|Crime
89,Indiana Jones and the Last Crusade,Adventure|Action
96724,Anna Karenina,Drama|Romance
198184,Chappie,Crime|Action|Science Fiction
9481,The Bone Collector,Drama|Mystery|Thriller|Crime
4547,Panic Room,Crime|Drama|Thriller
53953,The Tooth Fairy,Horror
6415,Three Kings,Action|Adventure|Comedy
181283,Child 44,Crime|Thriller
9896,Rat Race,Adventure|Comedy
167,K-PAX,Drama|Science Fiction
11232,Kate & Leopold,Comedy|Fantasy|Romance|Science Fiction
1636,Bedazzled,Fantasy|Comedy|Romance
2148,The Cotton Club,Music|Drama|Crime|Romance
5176,3:10 to Yuma,Western
260346,Taken 3,Thriller|Action
1389,Out of Sight,Romance|Comedy|Crime
9894,The Cable Guy,Comedy|Drama|Thriller
7504,Earth,Drama
8592,Dick Tracy,Adventure|Action|Comedy|Thriller|Crime
913,The Thomas Crown Affair,Drama|Crime|Romance
11091,Riding in Cars with Boys,Comedy|Drama|Romance
1368,First Blood,Action|Adventure|Thriller|War
593,Solaris,Drama|Science Fiction|Adventure|Mystery
5393,Happily N'Ever After,Animation|Comedy|Family|Fantasy|Science Fiction
9095,Mary Reilly,Drama|Horror|Thriller|Romance
8874,My Best Friend's Wedding,Comedy|Romance
11467,America's Sweethearts,Comedy|Romance
320,Insomnia,Crime|Mystery|Thriller
199,Star Trek: First Contact,Science Fiction|Action|Adventure|Thriller
20533,Jonah Hex,Action|Western|Drama|Fantasy|Thriller
10684,Courage Under Fire,Drama|Thriller|Mystery|War
1624,Liar Liar,Comedy
325789,The Infiltrator,Crime|Drama|Thriller
113464,Inchon,Drama|History|War
888,The Flintstones,Fantasy|Comedy|Family
82675,Taken 2,Action|Crime|Thriller
4256,Scary Movie 3,Comedy
1493,Miss Congeniality,Comedy|Crime|Action
88751,Journey to the Center of the Earth,Action|Science Fiction|Adventure|Comedy|Family
11130,The Princess Diaries 2: Royal Engagement,Comedy|Drama|Family|Romance
9944,The Pelican Brief,Drama|Mystery|Thriller|Crime
10731,The Client,Drama|Thriller|Crime|Mystery
7350,The Bucket List,Drama|Comedy
9869,Patriot Games,Drama|Action|Thriller|Crime
4379,Monster-in-Law,Romance|Comedy
146233,Prisoners,Drama|Thriller|Crime
2034,Training Day,Action|Crime|Drama|Thriller
926,Galaxy Quest,Comedy|Family|Science Fiction
4248,Scary Movie 2,Comedy
64328,The Muppets,Comedy|Family|Music
36647,Blade,Horror|Action
7214,Coach Carter,Drama
1537,Changing Lanes,Action|Adventure|Crime|Thriller
9360,Anaconda,Adventure|Horror|Thriller
6282,Coyote Ugly,Comedy
508,Love Actually,Comedy|Romance|Drama
9487,A Bug's Life,Adventure|Animation|Comedy|Family
768,From Hell,Horror|Mystery|Thriller
2636,The Specialist,Action|Thriller
10478,Tin Cup,Comedy|Drama|Romance
27983,"Yours, Mine and Ours",Comedy|Drama|Family
9981,Kicking & Screaming,Romance|Comedy|Family
7453,The Hitchhiker's Guide to the Galaxy,Adventure|Comedy|Family|Science Fiction
15045,Fat Albert,Comedy|Drama|Family
7737,Resident Evil: Extinction,Horror|Action|Science Fiction
232672,Blended,Comedy
17379,Last Holiday,Adventure|Comedy|Drama
8987,The River Wild,Action|Adventure|Crime|Thriller
11359,The Indian in the Cupboard,Adventure|Family|Fantasy
82525,Savages,Crime|Drama|Thriller
9759,Cellular,Action|Adventure|Crime|Thriller
9486,Johnny English,Adventure|Action|Comedy
9906,The Ant Bully,Fantasy|Adventure|Animation|Comedy|Family
841,Dune,Action|Science Fiction|Adventure
4688,Across the Universe,Adventure|Drama|Music|Romance
4148,Revolutionary Road,Drama|Romance
2207,16 Blocks,Action|Adventure|Crime|Thriller
9381,Babylon A.D.,Action|Adventure|Science Fiction|Thriller
9625,The Glimmer Man,Action|Adventure|Crime|Drama|Thriller
9304,Multiplicity,Comedy|Fantasy|Science Fiction
20856,Aliens in the Attic,Adventure|Comedy|Family|Fantasy|Science Fiction
5955,The Pledge,Crime|Drama|Mystery|Thriller
9899,The Producers,Comedy|Music
9826,The Phantom,Adventure|Action
21355,All the Pretty Horses,Drama|Romance|Western
10858,Nixon,History|Drama
11439,The Ghost Writer,Thriller|Mystery
9457,Deep Rising,Adventure|Action|Horror|Science Fiction
12412,Miracle at St. Anna,Drama|War
1494,Curse of the Golden Flower,Action|Drama|Fantasy
13184,Bangkok Dangerous,Action|Crime|Thriller
2185,Big Trouble,Action|Comedy|Thriller
6639,Love in the Time of Cholera,Drama|Romance
38153,Shadow Conspiracy,Action|Thriller
58233,Johnny English Reborn,Crime|Adventure|Action|Comedy|Thriller
116977,Foodfight!,Animation|Action|Comedy|Family
68734,Argo,Drama|Thriller
5503,The Fugitive,Adventure|Action|Thriller|Crime|Mystery
27573,The Bounty Hunter,Action
819,Sleepers,Crime|Drama|Thriller
1369,Rambo: First Blood Part II,Action|Adventure|Thriller|War
9623,The Juror,Drama|Thriller
10895,Pinocchio,Animation|Family
10935,Heaven's Gate,Action|Drama|History|Western
834,Underworld: Evolution,Fantasy|Action|Science Fiction|Thriller
228066,Victor Frankenstein,Drama|Science Fiction|Thriller
711,Finding Forrester,Drama
10468,28 Days,Comedy|Drama
10027,Unleashed,Action|Crime
11812,The Sweetest Thing,Romance|Comedy
37233,The Firm,Drama|Mystery|Thriller
37950,Charlie St. Cloud,Drama
27582,The Mechanic,Action|Thriller|Crime
64688,21 Jump Street,Action|Comedy|Crime
509,Notting Hill,Romance|Comedy|Drama
7443,Chicken Run,Animation|Comedy|Family
5966,Along Came Polly,Comedy|Romance
11066,Boomerang,Comedy|Romance
136795,The Heat,Action|Comedy|Crime
8095,Cleopatra,Drama|History|Romance
87826,Here Comes the Boom,Comedy
11560,High Crimes,Drama|Mystery|Thriller|Crime
25189,The Mirror Has Two Faces,Comedy|Drama|Romance
2637,The Mothman Prophecies,Drama|Horror|Mystery
18480,Brüno,Comedy
709,Licence to Kill,Adventure|Action|Thriller
49730,Red Riding Hood,Fantasy|Thriller|Horror
2749,15 Minutes,Action|Crime|Thriller
9607,Super Mario Bros.,Adventure|Comedy|Family|Fantasy
1830,Lord of War,Crime|Drama|Thriller
79,Hero,Drama|Adventure|Action|History
54054,One for the Money,Action|Comedy|Crime
228967,The Interview,Action|Comedy
46528,The Warrior's Way,Adventure|Fantasy|Action|Western|Thriller
27936,Micmacs,Action|Comedy|Crime
65,8 Mile,Drama
280391,Why I Did (Not) Eat My Father,Adventure|Comedy|Animation
9476,A Knight's Tale,Adventure|Drama|Romance|Action
10610,The Medallion,Thriller|Fantasy|Action|Comedy
745,The Sixth Sense,Mystery|Thriller|Drama
49527,Man on a Ledge,Action|Thriller|Crime
73937,The Big Year,Comedy
1885,The Karate Kid,Drama
168672,American Hustle,Drama|Crime
18240,The Proposal,Comedy|Romance|Drama
10398,Double Jeopardy,Crime|Drama|Mystery|Thriller
165,Back to the Future Part II,Adventure|Comedy|Family|Science Fiction
240832,Lucy,Action|Science Fiction
216015,Fifty Shades of Grey,Drama|Romance|Thriller
12279,Spy Kids 3-D: Game Over,Action|Adventure|Comedy|Family|Science Fiction
1645,A Time to Kill,Crime|Drama|Thriller
11007,Cheaper by the Dozen,Comedy
193756,Lone Survivor,Action|Drama|Thriller|War
11287,A League of Their Own,Comedy
259693,The Conjuring 2,Horror
37799,The Social Network,Drama
10184,He's Just Not That Into You,Comedy|Romance|Drama
4257,Scary Movie 4,Comedy
4234,Scream 3,Horror|Mystery
196,Back to the Future Part III,Adventure|Comedy|Family|Science Fiction
257091,Get Hard,Comedy
6114,Dracula,Romance|Horror
24803,Julie & Julia,Romance|Drama
109410,42,Drama
1213,The Talented Mr. Ripley,Thriller|Crime|Drama
100042,Dumb and Dumber To,Comedy
9036,Eight Below,Adventure|Drama|Family
257211,The Intern,Comedy
323675,Ride Along 2,Action|Comedy
9361,The Last of the Mohicans,Action|Adventure|Drama|History|Romance|War
1677,Ray,Drama|Music
187,Sin City,Action|Thriller|Crime
7461,Vantage Point,Drama|Action|Thriller|Crime
16538,"I Love You, Man",Comedy
9889,Shallow Hal,Comedy|Romance
820,JFK,Drama|Thriller|History
11565,Big Momma's House 2,Comedy|Crime
6073,The Mexican,Action|Comedy|Crime|Romance
16996,17 Again,Comedy
193610,The Other Woman,Comedy|Romance
19912,The Final Destination,Horror|Mystery
296098,Bridge of Spies,Thriller|Drama
8007,Behind Enemy Lines,Action|Drama|Thriller|War
32823,Get Him to the Greek,Comedy
4380,Shall We Dance?,Drama|Romance|Comedy
11551,Small Soldiers,Comedy|Adventure|Fantasy|Science Fiction|Action
10336,Spawn,Action|Adventure|Fantasy|Horror|Science Fiction|Thriller
11362,The Count of Monte Cristo,Action|Adventure|Drama|Thriller
50348,The Lincoln Lawyer,Crime|Drama|Thriller
48138,Unknown,Action|Mystery|Thriller
1124,The Prestige,Drama|Mystery|Thriller
227159,Horrible Bosses 2,Comedy
68179,Escape from Planet Earth,Animation|Comedy|Adventure|Family|Science Fiction
1579,Apocalypto,Action|Adventure|Drama|Thriller
708,The Living Daylights,Action|Adventure|Thriller
34851,Predators,Action|Science Fiction|Adventure|Thriller
9930,Legal Eagles,Comedy|Crime|Drama|Romance|Thriller
1586,Secret Window,Thriller|Mystery
2044,The Lake House,Romance|Drama|Mystery
9913,The Skeleton Key,Drama|Horror|Mystery|Thriller
71864,The Odd Life of Timothy Green,Fantasy|Drama|Comedy|Family
10761,Made of Honor,Comedy|Romance
209451,Jersey Boys,Music|Drama
11975,The Rainmaker,Drama|Crime|Thriller
4970,Gothika,Horror|Thriller
11831,Amistad,Drama|History|Mystery
9096,Medicine Man,Adventure
440,Aliens vs Predator: Requiem,Fantasy|Action|Science Fiction|Thriller|Horror
11011,Ri¢hie Ri¢h,Comedy|Family
10641,Autumn in New York,Drama|Romance
11172,Music and Lyrics,Comedy|Music|Romance
39513,Paul,Adventure|Comedy|Science Fiction
82687,The Guilt Trip,Comedy
41446,Scream 4,Horror|Mystery
8224,8MM,Thriller|Crime|Mystery
10537,The Doors,Drama|Music
225886,Sex Tape,Comedy
10385,Hanging Up,Comedy|Drama
55779,Final Destination 5,Horror|Mystery
10154,Mickey Blue Eyes,Comedy|Crime|Romance
10647,Pay It Forward,Drama|Romance
11431,Fever Pitch,Comedy|Drama|Romance
8457,Drillbit Taylor,Comedy
188161,A Million Ways to Die in the West,Comedy|Western
8850,The Shadow,Adventure|Fantasy|Action|Thriller|Science Fiction
64685,Extremely Loud & Incredibly Close,Drama
38357,Morning Glory,Comedy|Drama|Romance
10060,Get Rich or Die Tryin',Drama
11398,The Art of War,Crime|Action|Adventure
1833,Rent,Drama|Romance
10391,Bless the Child,Drama|Horror|Thriller|Crime
8970,The Out-of-Towners,Comedy
9306,The Island of Dr. Moreau,Fantasy|Horror|Science Fiction
11370,The Musketeer,Action|Adventure|Drama
12184,The Other Boleyn Girl,Drama
1921,Sweet November,Drama|Romance
1683,The Reaping,Horror
203,Mean Streets,Drama|Crime
11858,Renaissance Man,Comedy|War
62835,Colombiana,Action|Thriller|Crime|Drama
18937,Quest for Camelot,Fantasy|Animation|Drama|Romance|Family
13536,City By The Sea,Crime|Drama|Mystery
15556,At First Sight,Drama|Romance
10718,Torque,Action
11062,City Hall,Drama|Thriller
10802,Showgirls,Drama
1887,Marie Antoinette,Drama|History
6071,Kiss of Death,Action|Crime|Drama|Thriller
10461,Get Carter,Action|Drama|Thriller|Crime
80278,The Impossible,Thriller|Drama
12704,Ishtar,Action|Adventure|Comedy
10315,Fantastic Mr. Fox,Adventure|Animation|Comedy|Family
16643,Life or Something Like It,Comedy|Drama|Romance
2687,Memoirs of an Invisible Man,Comedy|Fantasy|Science Fiction
194,Amélie,Comedy|Romance
11025,New York Minute,Comedy
8849,Alfie,Comedy
78698,Big Miracle,Adventure|Drama|Romance
30943,The Deep End of the Ocean,Drama|Mystery
9544,FearDotCom,Horror|Thriller
24418,Cirque du Freak: The Vampire's Assistant,Adventure|Fantasy|Action|Thriller
7288,Duplex,Action|Comedy|Thriller
14655,Soul Men,Comedy|Music
24575,Raise the Titanic,Action|Drama|Thriller
10366,Universal Soldier: The Return,Action|Science Fiction
19898,Pandorum,Action|Horror|Mystery|Science Fiction|Thriller
4965,Impostor,Action|Science Fiction|Thriller
15074,Extreme Ops,Action|Adventure|Drama|Thriller
56715,Just Visiting,Comedy|Fantasy|Science Fiction
1272,Sunshine,Science Fiction|Thriller
72358,A Thousand Words,Drama|Comedy
20542,Delgo,Adventure|Fantasy|Animation|Comedy|Science Fiction|Family
266396,The Gunman,Action|Drama|Crime
9978,Stormbreaker,Adventure|Action|Family
8271,Disturbia,Thriller|Drama|Mystery
10428,Hackers,Action|Crime|Thriller|Drama
5353,The Hunting Party,Action|Adventure|Thriller|Drama
11934,The Hudsucker Proxy,Comedy|Drama
14392,The Warlords,Action|Drama|History
19495,Nomad: The Warrior,Action|History|War
110415,Snowpiercer,Action|Science Fiction|Drama
77459,A Monster in Paris,Adventure|Animation|Comedy|Family|Fantasy
26486,The Last Shot,Action|Comedy
9495,The Crow,Fantasy|Action|Thriller
256040,Baahubali: The Beginning,Action|Adventure|War|History
24420,The Time Traveler's Wife,Drama|Romance|Fantasy
1257,Because I Said So,Comedy
62214,Frankenweenie,Animation|Comedy|Family
16320,Serenity,Science Fiction|Action|Adventure|Thriller
8842,Against the Ropes,Romance|Drama
9531,Superman III,Comedy|Action|Adventure|Fantasy|Science Fiction
64807,Grudge Match,Comedy
12289,Red Cliff,Adventure|Drama|Action
11529,Sweet Home Alabama,Comedy|Romance
20943,The Ugly Truth,Comedy|Romance
9099,Sgt. Bilko,Comedy|Family
9488,Spy Kids 2: The Island of Lost Dreams,Action|Adventure|Family
193,Star Trek: Generations,Science Fiction|Action|Adventure|Thriller
44865,The Grandmaster,Action|Drama|History
55787,Water for Elephants,Drama|Romance
257932,Dragon Nest: Warriors' Dawn,Adventure|Family|Fantasy|Animation
10400,The Hurricane,Drama
1957,Enough,Drama|Thriller
10833,Heartbreakers,Crime|Comedy|Romance
256961,Paul Blart: Mall Cop 2,Action|Comedy|Family
5852,Angel Eyes,Drama|Romance|Thriller
12312,Joe Somebody,Comedy
622,The Ninth Gate,Horror|Mystery|Thriller
11306,Extreme Measures,Drama|Thriller
12508,Rock Star,Music|Drama|Comedy
25793,Precious,Drama
10534,White Squall,Action|Drama
1091,The Thing,Horror|Mystery|Science Fiction
87421,Riddick,Science Fiction|Action|Thriller
10871,Switchback,Action|Adventure|Mystery|Thriller
13503,Texas Rangers,Action|Western
13600,City of Ember,Adventure|Family|Fantasy
68722,The Master,Drama
14324,Virgin Territory,Adventure|Action|Comedy|Romance
14325,The Express,Drama
299687,The 5th Wave,Adventure|Science Fiction
312221,Creed,Drama
23168,The Town,Crime|Drama|Thriller
76494,What to Expect When You're Expecting,Romance|Comedy|Drama
4944,Burn After Reading,Comedy|Drama
10488,Nim's Island,Adventure|Comedy|Family|Fantasy
96721,Rush,Drama|Action
334,Magnolia,Drama
23742,Cop Out,Action|Comedy|Crime
259694,How to Be Single,Comedy|Romance
62837,Dolphin Tale,Drama|Family
8966,Twilight,Adventure|Fantasy|Drama|Romance
8470,John Q,Drama|Thriller|Crime
11001,Blue Streak,Action|Comedy|Crime
138832,We're the Millers,Comedy|Crime
16911,The Inhabited Island,Action|Fantasy|Science Fiction|Thriller
2163,Breakdown,Drama|Action|Thriller
36670,Never Say Never Again,Adventure|Action|Thriller
23048,Hot Tub Time Machine,Science Fiction|Comedy|Adventure
227735,Dolphin Tale 2,Family|Drama
2155,Reindeer Games,Thriller
8409,A Man Apart,Action|Drama
222936,Aloha,Drama|Comedy|Romance
31908,Ghosts of Mississippi,History|Drama
10219,Snow Falling on Cedars,Drama|Romance
48171,The Rite,Drama|Thriller|Horror
782,Gattaca,Thriller|Science Fiction|Mystery|Romance
75531,Isn't She Great,Drama|Comedy
11802,Space Chimps,Animation|Family
9776,Head of State,Comedy
18785,The Hangover,Comedy
365222,Ip Man 3,Action|Drama|History
817,Austin Powers: The Spy Who Shagged Me,Adventure|Comedy|Crime|Science Fiction
268,Batman,Fantasy|Action
45054,There Be Dragons,Drama
943,Lethal Weapon 3,Adventure|Action|Comedy|Thriller|Crime
22881,The Blind Side,Drama
10054,Spy Kids,Action|Comedy|Family|Adventure
51540,Horrible Bosses,Comedy|Crime
44264,True Grit,Drama|Adventure|Western
350,The Devil Wears Prada,Comedy|Drama|Romance
152,Star Trek: The Motion Picture,Science Fiction|Adventure|Mystery
109431,Identity Thief,Comedy|Crime
1598,Cape Fear,Crime|Thriller
8065,21,Drama|Crime
271718,Trainwreck,Comedy
11638,Guess Who,Comedy|Romance
409,The English Patient,Drama|Romance|War
2118,L.A. Confidential,Crime|Drama|Mystery|Thriller
11459,Sky High,Adventure|Comedy|Family
10806,In & Out,Comedy|Romance
9348,Species,Science Fiction|Horror|Action
377,A Nightmare on Elm Street,Horror
8843,The Cell,Horror|Science Fiction|Thriller
9313,The Man in the Iron Mask,Action|Adventure|Drama
39486,Secretariat,Drama
1273,TMNT,Adventure|Animation|Comedy|Family
13920,Radio,Drama
50544,Friends with Benefits,Romance|Comedy
325133,Neighbors 2: Sorority Rising,Comedy
140823,Saving Mr. Banks,Comedy|Drama|History
1883,Malcolm X,Drama|History
89492,This Is 40,Comedy
22949,Old Dogs,Comedy|Family
12437,Underworld: Rise of the Lycans,Fantasy|Action|Adventure|Science Fiction|Thriller
2959,License to Wed,Comedy
9957,The Benchwarmers,Comedy
11648,Must Love Dogs,Comedy|Romance
9366,Donnie Brasco,Crime|Drama|Thriller
1576,Resident Evil,Horror|Action|Science Fiction
609,Poltergeist,Horror
5516,The Ladykillers,Comedy|Crime|Thriller
13051,Max Payne,Action
49530,In Time,Action|Thriller|Science Fiction
34806,The Back-Up Plan,Comedy|Romance
49022,Something Borrowed,Comedy|Drama|Romance
11469,Black Knight,Adventure|Comedy|Fantasy
23479,The Bad News Bears,Comedy|Family
11667,Street Fighter,Action|Adventure|Thriller
423,The Pianist,Drama|War
2447,The Nativity Story,Drama|History
10066,House of Wax,Horror
2288,Closer,Drama|Romance
88794,J. Edgar,Drama|Crime|History
13515,Mirrors,Horror|Mystery|Thriller
11979,Queen of the Damned,Drama|Fantasy|Horror
169,Predator 2,Science Fiction|Action|Thriller
8090,Untraceable,Drama
11622,Blast from the Past,Comedy|Romance
3604,Flash Gordon,Science Fiction
9541,Jersey Girl,Comedy|Romance
94348,Alex Cross,Action|Thriller|Crime|Mystery
8197,Midnight in the Garden of Good and Evil,Crime|Drama|Mystery|Thriller
336004,Heist,Crime|Action|Thriller
35019,Nanny McPhee and the Big Bang,Comedy|Fantasy
10410,Hoffa,Crime|History
8836,The X Files: I Want to Believe,Drama|Mystery|Science Fiction|Thriller
14442,Ella Enchanted,Family|Fantasy|Comedy
321741,Concussion,Drama
59965,Abduction,Thriller|Action|Mystery
14175,Valiant,Animation|Family|Adventure
11004,Wonder Boys,Comedy|Drama
11918,Superhero Movie,Action|Comedy|Science Fiction
98357,Broken City,Thriller|Crime|Drama
10012,Cursed,Horror|Comedy
49526,Premium Rush,Crime|Action|Thriller
268920,Hot Pursuit,Action|Comedy|Crime
9093,The Four Feathers,War|Adventure|Drama|Romance
119283,Parker,Action|Crime
11823,Wimbledon,Comedy|Romance
35169,Furry Vengeance,Comedy
118957,Bait,Action|Horror|Thriller
849,Krull,Fantasy|Action|Adventure
4515,Lions for Lambs,Action|Adventure|Drama|History
18886,Flight of the Intruder,Action|Adventure|Drama|Thriller
6575,Walk Hard: The Dewey Cox Story,Comedy|Music
6440,The Shipping News,Drama|Romance
13496,American Outlaws,Action|Western
18320,The Young Victoria,Drama|History|Romance
22787,Whiteout,Action|Crime|Mystery|Thriller
8967,The Tree of Life,Drama|Fantasy
37498,Knock Off,Action|Adventure|Thriller
144336,Sabotage,Action|Drama|Thriller|Crime
9616,The Order,Drama|Fantasy|Horror|Mystery|Romance|Thriller
13056,Punisher: War Zone,Action|Crime
14113,Zoom,Family|Fantasy|Comedy
285783,The Walk,Adventure|Drama|Thriller
49478,Warriors of Virtue,Fantasy|Family|Action
9726,A Good Year,Comedy|Drama|Romance
20763,Radio Flyer,Drama
9702,Bound by Honor,Action|Crime|Drama|Thriller
9311,Smilla's Sense of Snow,Action|Crime|Drama|Mystery|Thriller
9280,Femme Fatale,Thriller|Crime|Romance
26843,Lion of the Desert,Action|History|War
11876,The Horseman on the Roof,War|Adventure|Drama|Romance
22267,Ride with the Devil,Drama|War|Romance|Western
45958,Biutiful,Drama
1969,Bandidas,Action|Comedy|Western|Crime
310706,Black Water Transit,Drama|Crime
198663,The Maze Runner,Action|Mystery|Science Fiction|Thriller
239573,Unfinished Business,Comedy
10436,The Age of Innocence,Drama|Romance
1381,The Fountain,Drama|Adventure|Science Fiction|Romance
2162,Chill Factor,Action|Comedy|Thriller
127493,Stolen,Action|Crime|Drama|Thriller
12429,Ponyo,Animation|Family
228205,The Longest Ride,Drama|Romance
2900,The Astronaut's Wife,Drama|Science Fiction|Thriller
21311,I Dreamed of Africa,Romance|Drama|Adventure
77875,Playing for Keeps,Comedy|Romance
192136,Mandela: Long Walk to Freedom,Drama|History
18254,Reds,Drama|History
881,A Few Good Men,Drama
10877,Exit Wounds,Action|Crime|Thriller
9600,Big Momma's House,Crime|Comedy
202575,Thunder and the House of Magic,Family|Fantasy|Animation|Adventure
71469,The Darkest Hour,Horror|Action|Thriller|Science Fiction
85446,Step Up Revolution,Music|Drama|Romance
326,Snakes on a Plane,Action|Crime|Horror|Thriller
10685,The Watcher,Mystery|Thriller
7220,The Punisher,Action|Crime|Drama
9763,Goal!: The Dream Begins,Drama
72387,Safe,Action|Crime|Thriller
12596,Pushing Tin,Comedy|Drama
1892,Return of the Jedi,Adventure|Action|Science Fiction
13460,Doomsday,Action|Thriller|Science Fiction
8055,The Reader,Drama|Romance
50647,Wanderlust,Comedy
10719,Elf,Comedy|Family|Fantasy
9294,Phenomenon,Drama|Fantasy|Romance|Science Fiction
11888,Snow Dogs,Adventure|Comedy|Family
9647,Scrooged,Fantasy|Comedy|Drama
9353,Nacho Libre,Comedy|Family
55721,Bridesmaids,Comedy|Romance
109414,This Is the End,Action|Comedy
10307,Stigmata,Horror
11978,Men of Honor,Drama
22907,Takers,Action|Crime|Drama|Thriller
87567,The Big Wedding,Comedy
38322,"Big Mommas: Like Father, Like Son",Crime|Comedy|Action
45612,Source Code,Thriller|Science Fiction|Mystery
7305,Alive,Action|Adventure|Drama|Thriller
3594,The Number 23,Thriller|Drama|Mystery
157841,The Young and Prodigious T.S. Spivet,Adventure|Drama|Family
11519,1941,Action|Comedy
12920,Dreamer: Inspired By a True Story,Drama|Family
59,A History of Violence,Drama|Thriller|Crime
9335,Transporter 2,Action|Thriller|Crime
12106,The Quick and the Dead,Action|Western
11141,Laws of Attraction,Action|Comedy|Romance|Thriller
8649,Bringing Out the Dead,Drama
31867,Repo Men,Action|Science Fiction|Thriller|Crime
10253,Dragon Wars: D-War,Fantasy|Drama|Horror|Action|Thriller|Science Fiction
3587,Bogus,Fantasy|Comedy|Family
124459,The Incredible Burt Wonderstone,Comedy
24662,Cats Don't Dance,Animation|Comedy|Family|Music
32274,Cradle Will Rock,Drama
182,The Good German,War|Crime|Drama|Mystery|Romance|Thriller
5494,George and the Dragon,Adventure
28,Apocalypse Now,Drama|War
38073,Going the Distance,Comedy|Drama|Romance
2054,Mr. Holland's Opus,Music|Drama|Family
302156,Criminal,Action
606,Out of Africa,Drama
87502,Flight,Drama
698,Moonraker,Action|Adventure|Thriller|Science Fiction
120467,The Grand Budapest Hotel,Comedy|Drama
11313,Hearts in Atlantis,Drama|Mystery
6488,Arachnophobia,Comedy|Horror
10559,Frequency,Crime|Drama|Science Fiction|Thriller
296099,Vacation,Comedy
8012,Get Shorty,Comedy|Thriller|Crime
1574,Chicago,Action|Comedy|Crime|Drama|Music
9032,Big Daddy,Comedy|Drama
2770,American Pie 2,Comedy|Romance
862,Toy Story,Animation|Comedy|Family
1637,Speed,Action|Adventure|Crime
72570,The Vow,Drama|Romance
27569,Extraordinary Measures,Drama
10637,Remember the Titans,Drama
1669,The Hunt for Red October,Action|Adventure|Thriller
132363,The Butler,Drama
9472,DodgeBall: A True Underdog Story,Comedy
2907,The Addams Family,Horror|Comedy|Fantasy
9273,Ace Ventura: When Nature Calls,Crime|Comedy|Adventure
9880,The Princess Diaries,Comedy|Family|Romance
2925,The First Wives Club,Comedy
807,Se7en,Crime|Mystery|Thriller
17654,District 9,Science Fiction
11836,The SpongeBob SquarePants Movie,Animation|Comedy|Family
322,Mystic River,Thriller|Crime|Drama|Mystery
70,Million Dollar Baby,Drama
9535,Analyze This,Comedy|Crime
11036,The Notebook,Romance|Drama
6557,27 Dresses,Comedy|Romance
18126,Hannah Montana: The Movie,Comedy|Drama|Family|Music|Romance
16340,Rugrats in Paris: The Movie,Adventure|Animation|Comedy|Family
10333,The Prince of Tides,Drama|Romance
4476,Legends of the Fall,Adventure|Drama|Romance|War
22947,Up in the Air,Drama|Romance
2755,About Schmidt,Drama|Comedy
82654,Warm Bodies,Horror|Comedy|Romance
59967,Looper,Action|Thriller|Science Fiction
16300,Down to Earth,Fantasy|Comedy|Science Fiction|Romance
9598,Babe,Fantasy|Drama|Comedy|Family
82696,Hope Springs,Drama|Comedy|Romance
9870,Forgetting Sarah Marshall,Comedy|Romance|Drama
8292,Four Brothers,Action|Crime
8780,Baby Mama,Comedy
9715,Hope Floats,Drama|Romance
10521,Bride Wars,Comedy
10762,Without a Paddle,Action|Adventure|Comedy|Thriller
10096,13 Going on 30,Comedy|Fantasy|Romance
59436,Midnight in Paris,Fantasy|Comedy|Romance
227783,The Nut Job,Animation|Comedy|Family|Adventure
4133,Blow,Crime|Drama
10207,Message in a Bottle,Romance|Drama
172,Star Trek V: The Final Frontier,Science Fiction|Action|Adventure|Thriller
21972,Like Mike,Comedy|Drama|Family|Fantasy
